	GSM414924	GSM414925	GSM414926	GSM414927	GSM414928	GSM414929	GSM414930	GSM414931	GSM414932	GSM414933	GSM414934	GSM414935	GSM414936	GSM414937	GSM414938	GSM414939	GSM414940	GSM414941	GSM414942	GSM414943	GSM414944	GSM414945	GSM414946	GSM414947	GSM414948	GSM414949	GSM414950	GSM414951	GSM414952	GSM414953	GSM414954	GSM414955	GSM414956	GSM414957	GSM414958	GSM414959	GSM414960	GSM414961	GSM414962	GSM414963	GSM414964	GSM414965	GSM414966	GSM414967	GSM414968	GSM414969	GSM414970	GSM414971	GSM414972	GSM414973	GSM414974	GSM414975
LEF1	7.92659251	8.004501392	6.842978832	3.499527024	3.526068812	7.266786541	3	8.290940402	8.619486376	8.4400386	7.447083226	8.813139851	9.145677455	8.566815154	4.319762428	8.405141463	7.349612972	7.92243574	2.666756592	7.970968661	6.252286971	4.61176256	7.573647187	3.568032105	8.448735798	7.589463893	8.232181058	8.135452784	7.651051691	7.572131751	8.47045552	7.794415866	8.128767677	3.137503524	7.561478892	7.475733431	7.348728154	7.965207091	5.392660881	6.916476644	7.739443098	7.899659026	2.627606838	6.56924803	8.307428525	7.409390936	7.73809226	8.033973543	2.606442228	7.996614715	7.054197294	2.634593268
EPS8L1	7.370687407	9.591335336	7.733354341	4.504620392	4.59275601	6.373300197	4.404630684	8.33315535	4.810443104	5.803743669	3.646162657	6.348905161	5.853247167	7.0725346	4.032982417	7.783980414	3.885574364	6.898450233	4.088311236	7.399171094	3.969012308	2.857980995	8.033423002	4.422233001	7.886306263	6.753551055	6.653919873	5.929554316	6.218393711	3.46727948	6.726558779	5.345893086	6.011003564	4.445594291	7.345183447	6.74281467	7.06608919	6.662490364	5.241077458	4.110196178	7.020146573	8.357112092	4.088311236	6.675251386	5.260402093	6.966937979	4.358958826	7.384567923	4.939226578	8.247927513	4.527946099	4.275752049
EPS8L1	7.712183051	9.746514321	7.962317655	4.338424415	4.861955364	6.806066226	4.232660757	8.25313837	4.343407822	5.807870078	3.481557281	6.232085099	6.024807233	7.285402219	3.614709844	7.86727874	3.462052319	7.284477118	3.743084056	7.58345891	3.241840184	2.087462841	8.328674927	3.993674362	7.92243574	6.794415866	6.802193217	5.820944792	6.217036793	3.407352751	6.960001932	5.424250286	6.260025656	4.590362488	7.68580002	7.005624549	7.45779126	6.893604905	5.561326136	3.676944359	7.080018029	8.524345816	3.658782734	6.87897051	4.443606651	7.23457796	4.312519967	7.636624621	4.827819025	8.205060111	4.64038956	3.033863452
COL5A2	11.03686045	11.99964774	11.02652344	9.117123586	9.195249158	11.35700209	8.372429792	12.82853321	12.60084211	11.52796564	12.09110476	12.45789384	12.32755264	12.14082977	8.315602457	12.16113188	11.36249181	11.6635581	8.145167939	12.43175875	10.62388149	9.196233261	11.92888844	9.131599773	11.95855272	12.75655632	11.88836274	11.58261245	11.64565843	12.63185913	11.67419227	11.54544718	12.81297947	10.30035256	12.78851443	10.95419631	11.25148241	12.1582941	9.549014512	11.4252159	11.69783636	11.67904019	6.582254908	10.27262978	11.68123841	10.53527538	11.00140819	12.96325736	5.955126781	11.91550596	11.5464122	6.87036472
COL5A2	9.913338238	11.16490693	9.728600811	7.754887502	8.002252452	10.12541347	7.00337736	12.00597536	11.77313921	10.97513146	11.07948478	11.62433855	11.04302728	11.21613956	7.658211483	11.39339046	10.6110248	10.63843591	6.414473836	11.62479546	9.659460801	7.553821257	11.14593215	7.787902559	10.94471206	11.69435789	11.00562455	10.73386272	10.92035286	11.82456103	10.99929539	10.97584797	12.05731488	8.908392621	11.90839262	10.19721669	10.04302728	11.48532619	7.781359714	10.08613623	10.76901132	11.07146236	5.032982417	9.62844554	10.77231457	9.53099149	9.972979786	12.18456545	4.976821852	10.84313591	10.53235593	5.684538249
VCAN	11.74819285	12.46454575	11.33539035	10.31288296	10.26912668	11.69217958	10.06069593	12.95310515	12.83545832	12.49635449	13.06911406	13.69043456	12.79583674	12.45121111	8.198690586	12.99364606	12.50183718	12.21067134	7.925406083	13.10099078	10.69087101	10.14974712	13.21962232	10.32418055	13.02600464	12.55674553	12.68999797	12.51865316	12.29059489	13.18673329	12.51840728	12.12799432	13.15006458	9.617467465	12.63208641	12.50183718	11.65150022	12.54761755	10.78053977	12.47065887	12.62205182	12.5863707	6.310158318	9.836050355	12.32586758	11.14529533	11.46505617	12.41758884	6.116239979	12.30092449	12.01785233	6.362645218
PAIP2B	4.440287821	4.933572638	4.519793486	9.457586084	9.100662339	4.689858236	9.300123725	3.628773595	5.282439805	5.050501697	4.556429415	4.051372102	3.61117238	4.072963272	5.447248569	3.49057013	4.5987225	4.650190123	9.985841937	3.618238656	3.577730931	5.96208625	3.606442228	9.266318057	3.702657543	7.372429792	5.636044526	4.687620632	5.284662185	5.164303583	4.710393192	5.073820233	4.321928095	8.686150316	4.539779192	3.629939409	3.659924558	5.744968348	6.257953495	6.733354341	4.689299161	4.758089934	8.915879379	3.578938713	4.454833907	3.908812908	5.272396509	3.72900887	9.674015673	4.363171077	7.20261362	9.022367813
ELAPOR1	4.705425039	4.46139759	4.839959587	8.319672121	7.947783026	4.720278465	7.752213368	2.495695163	5.124328135	4.324810603	5.616769366	6.49217366	2.761285273	5.043956873	6.438625538	3.83491343	7.025693274	5.317593505	7.936048964	2.411426246	2.648465443	7.223036338	4.667892125	8.0558247	2.897240426	6.511910749	5.140369671	5.21800615	4.672990994	5.296824459	4.334139179	5.077670274	1.933572638	7.293701542	4.085764554	3.798050515	6.714245518	5.565597176	6.64385619	6.212374788	5.425257872	2.641546029	8.102238194	1.959770155	5.925287387	5.23878686	4.962549023	1.996388746	7.89056829	4.918863237	6.237831369	7.880195729
BACE1	7.067165427	7.086401646	6.516803117	11.64565843	11.19475685	6.254367281	11.169925	7.126188211	7.705977902	6.941341105	6.659639187	7.307428525	7.12722055	7.067165427	6.274448044	6.740118043	7.238404739	7.078951341	11.47167521	6.603032826	6.278542382	8.908092341	6.646738698	11.06608919	6.361592924	9.454710552	8.09117089	6.399683809	7.381975479	7.471675214	7.153805336	7.50779464	6.906890596	10.58214198	6.618532334	6.147713722	5.573192724	7.736063628	7.73403214	8.620219826	7.154818109	6.993221467	12.25768248	6.300123725	6.955359305	7.513332824	7.891176125	6.827819025	11.29691621	7.283551423	9.980139578	11.68956125
BACE1	6.284847229	6.593353771	5.291677223	9.956230937	9.832890014	4.786596362	10.29576893	6.19908337	6.780047576	5.397802962	5.415488271	6.280028357	5.615887074	6.380590934	5.440952198	5.48188014	6.412781525	5.937344392	10.08347933	5.812241495	4.849498932	7.834787049	6.803485376	9.532550739	5.633721813	8.30560579	7.034523875	5.057450272	6.589763487	6.891176125	6.314877757	6.632268215	6.14974712	9.491051376	5.455162801	4.89772447	3.882643049	6.874059203	6.023698917	7.032321287	5.552131108	5.91432533	11	5.276496666	6.175524601	6.045268215	6.292781749	4.524189078	10.38801729	6.044612693	8.40599236	10.19105921
ACSL5	10.05799172	9.787249608	10.29347165	5.740657772	6.509854162	9.924070186	5.924337464	9.854712576	7.046578367	8.647818156	7.381975479	9.146441392	10.47876962	9.600842114	13.16851543	8.240791332	6.94016675	10.6926155	4.57167681	9.70286529	8.669948004	6.786596362	9.303552456	6.09000653	10.90237511	6.935459748	9.63481105	7.578938713	9.044667331	7.908692838	10.13185696	8.589463893	9.618018358	4.485426827	9.92273305	10.90463462	9.601956451	8.788555215	8.108001646	7.14363831	9.592270148	9.397460726	3.037382222	10.30263892	9.315376027	9.325305455	6.39145842	9.418274294	3.503348735	9.207746467	7.918266959	3.19061486
ANLN	6.576219781	7.00337736	7.140574178	4.446917865	6.061560209	7.147713722	3.526068812	7.312882955	5.371558863	8.368942914	3.983677695	6.744161096	7.690696444	7.213347282	6.259837401	8.250298418	4.169123281	6.558267634	3.653060017	7.576673293	9.457380879	7.74281467	6.987548259	3.642701572	7.83541884	5.053111336	6.74281467	6.202809492	5.707359132	5.042644337	5.872582545	4.14404637	7.615445725	3.292781749	8.479780264	6.711494907	8.695228291	6.406502657	5.837438715	4.318316841	6.682292371	8.829722735	3.864928972	8.814101754	6.035843816	6.304693557	4.956985925	7.964052011	4.51412226	6.020146573	5.378858383	3.314696526
MUC13	8.460660665	7.559185866	7.388878339	5.110196178	6.165710992	10.52160044	4.744699314	5.356848079	5.46760555	10.94251451	4.20867332	6.377991327	7.720415285	8.708049252	11.82773965	6.463851293	5.637494325	8.606220121	3.447579197	7.404290064	5.418527302	7.334496768	7.093813673	3.698218478	8.25313837	5.34020618	6.466137656	11.04712391	8.600656308	5.740387932	6.129283017	4.713695815	8.887220615	4.409390936	10.01959073	7.100136671	8.576673293	8.427103287	5.825785627	4.196921734	8.30103885	5.764738923	3.916476644	7.151777655	9.869285377	8.313790025	5.207892852	7.85735901	4.047887329	7.53838296	7.259272487	3.932628157
EGLN3	7.652486495	6.818901676	7.536830005	4.507160349	4.286141873	5.824767853	3.800123353	7.77807713	5.328405659	9.313336562	3.160274831	4.347665656	6.960001932	7.746850183	6.014132087	7.50779464	3.753818443	5.649615459	3.032100843	6.239550797	6.182493675	5.111448698	3.56924803	3.139142019	9.047669251	4.655351829	6.704595348	5.84899843	4.677508242	3.310340121	5.815575429	4.118525849	5.464668267	4.755421735	5.720004787	4.807870078	7.977279923	5.588864518	4.804260116	3.64731451	6.129076903	8.315602457	3.087462841	6.910492832	6.765534746	5.46760555	4.788685711	8.315602457	3.12763328	7.277984747	4.718087584	3.386810946
TMC5	9.16138386	8.903881846	9.297145552	5.045705065	6.440453944	8.368506462	5.06091205	9.496853777	7.22881869	10.26561505	2.805292456	6.243935602	8.976993646	7.985841937	8.875902903	8.217715411	6.003152449	8.93191939	3.393690764	8.795390331	4.648465443	4.284662185	7.952450058	5.084064265	9.927185358	6.554895775	8.178913785	8.854556752	8.563386966	5.182295025	7.481395824	6.441284272	8.824640581	4.880685525	9.613789464	8.794090898	10.22641219	7.437960088	7.842978832	5.653060017	8.797985691	8.330916878	4.102658131	9.200898605	8.186857067	8.490249211	5.480265122	8.777419716	3.125981654	9.14363831	7.207502459	3.804260116
GJB2	9.760553633	10.15228484	9.716819461	5.253611152	5.578334949	9.822570831	4.626439137	11.23780747	7.962896005	11.10590851	10.04848687	10.27262978	11.21006248	10.86031105	7.069315495	10.13057056	6.977279923	10.04165915	3.690417096	10.17617315	8.811214118	6.129076903	8.858602712	4.829342194	10.52943055	10.25856603	9.763378375	10.84077792	7.963474124	7.541483864	10.27496047	8.321928095	11.00912879	5.27686883	9.113481728	7.938991439	10.11374217	9.604738534	7.946613905	6.137708437	9.674898433	10.66799854	3.628773595	7.906890596	9.549014512	8.259272487	6.133810091	11.76901132	4.689858236	9.293701542	9.58345891	3.709290636
C15orf48	10.66799854	11.96325736	10.58214198	8.723490302	9.897089128	11.25974326	6.427270935	12.76880462	9.531381461	11.43827206	7.118941073	11.42259043	10.82495874	10.215533	9.493455201	9.40173285	9.056637715	10.97154355	6.47118746	11.02236781	9.250298418	9.411722822	12.35259523	8.015693807	11.21127995	10.78217919	11.23302043	10.11504365	9.991521846	8.394462695	11.80574387	10.07948478	10.73978061	7.973266861	10.70994538	9.557846582	11.02513956	9.945590147	9.513727596	8.067165427	10.85953479	10.18115226	7.539158811	11.55218876	8.738767837	10.44397954	8.483815777	11.17804233	6.087674987	12.12992693	9.752380647	6.234386354
AC011479.1	11.55889898	12.12185725	11.29347165	6.73470962	7.284477118	11.13635034	5.678635348	11.19105921	6.26190686	11.0768156	3.761285273	11.84509796	12.07915141	10.39874369	10.46964182	11.09209641	6.503348735	12.86205613	5.706530553	11.03891899	9.796526375	3.892391026	12.8847429	9.114002557	11.52356196	8.561096974	8.657139777	10.41996018	9.774951741	6.965784285	11.36194377	9.868976845	11.06810648	3.935459748	12.08248173	10.06877828	11.19967234	9.627169061	8.915281866	4.956056652	10.36084708	11.49335512	5.205157884	10.63753055	9.212861117	10.38801729	5.965553435	10.99152185	4.321206567	11.52012755	9.135452784	5.038699551
SLC4A11	7.608069968	9.174925683	8.01346226	3.609991295	3.489286023	7.399171094	3.378511623	7.537606691	3.196921734	7.157852169	3.389566812	6.275379596	6.201633861	5.202025845	3.003602237	6.393175914	4.56924803	8.774128144	3.491853096	7.40173285	6.531537419	6.847996907	8.938403424	3.464668267	7.731997787	6.704595348	6.348905161	6.64385619	5.09000653	4.163498732	5.351204277	3.678071905	4.735522177	3.989139007	7.196725061	7.940754047	5.718909554	5.654779217	5.518220381	3.3305584	5.958610712	8.718019065	3.891419187	6.229395653	5.589164237	6.0721058	4.351204277	6.521678952	4.552745937	6.503507754	4.428276414	3.999098034
AFAP1-AS1	6.854245054	7.434628228	8.55190048	3.832890014	3.025028794	9.433168115	4.207892852	6.305970521	3.655351829	8.114783447	2.989139007	5.766330131	6.722466024	6.289096702	3.489286023	7.354910512	3.465974465	5.673273737	3.995484519	6.491372118	7.782015335	4.218781168	6.170926525	4.966707314	7.211401637	3.933572638	5.952333566	7.587214952	5.406332578	3.533563348	6.199672345	4.554588852	6.027242536	4.49441561	6.258895755	5.949067966	7.39145842	5.06608919	4.504620392	2.855989697	7.026800059	2.582556003	4.351910961	8.615077832	6.147306699	6.224001674	3.800123353	5.241840184	4.196134881	6.006971184	5.691254979	4.367371066
GUCA1C	2.680324357	2.797012978	2.707082992	9.091435386	9.01150682	2.682573297	8.062855655	2.555816155	3.058316496	2.718087584	2.698218478	2.666756592	2.533563348	2.678071905	2.477677328	2.639232163	2.648465443	2.64385619	8.619486376	2.678071905	2.577730931	3.140778656	2.659924558	8.529040056	2.555816155	6.58044702	4.399171094	2.655351829	2.695993813	2.295723025	2.684818738	2.666756592	2.5360529	7.459431619	2.550900665	2.695993813	2.767654798	2.735522177	3.089159132	4.277984747	2.680324357	2.675815931	9.719559949	2.565597176	2.687060688	2.408711861	2.735522177	2.722466024	8.178415874	2.500802053	7.339850003	9.123604124
TMPRSS3	8.122569192	8.245552706	7.217230716	5.708463165	6.068670811	7.847996907	3.604071324	9.449355025	5.369466484	10.26795708	3.510961919	6.680886921	7.056366761	7.491853096	3.27351589	7.787249608	4.233427944	8.817303476	3.809414444	7.988684687	8.325979979	3.765534746	7.635173947	4.806839582	8.010108453	5.030777472	6.93191939	8.105908509	5.663344619	3.435628594	6.815063017	5.455491621	5.407012774	4.302319051	6.034523875	9.031218731	7.884475819	5.755688777	4.969933275	4.807354922	6.971543554	5.806839582	4.517275693	9.604553229	7.54303182	7.58044702	5.462706751	7.348728154	3.428946345	6.986410935	7.30560579	4.289834465
DHRS9	10.16867212	8.342074668	6.635173947	4.515384461	5.264161071	4.772941338	2.625270489	4.595742339	4.911691582	5.360715425	5.365622556	6.217036793	10.71853288	7.543805176	3.905928478	4.486714373	5.305970521	8.958552715	3.688180359	7.776762002	2.972692654	3.858975614	9.62844554	3.493134922	8.635536752	5.221103725	8.925999419	8.262564702	5.289096702	4.601696516	6.821455119	4.481557281	3.393690764	4	8.585713709	3.049630768	8.850186838	9.622234891	6.520422249	3.43162296	9.838888755	8.662490364	2.192194165	5.630521963	9.067165427	8.801223338	5.530757457	5.211790976	2.182692298	8.348285542	3.422233001	3.508428653
DHRS9	10.31174832	8.396604781	7.068240861	3.94016675	4.813011549	5.213736096	3.557042415	4.871350841	5.049195106	5.655065551	5.712320641	6.186857067	10.85174904	7.703211467	4.017921908	4.191404729	5.000450772	9.158609688	2.432959407	7.940754047	3.195347598	3.418189948	9.722636788	4.566815154	8.847370601	5.407352751	9.029287227	8.563768278	5.493775408	4.937344392	7.10433666	4.238022518	3.807354922	4.172327492	8.713214653	3.320484678	9.234338449	9.834154981	6.498889087	3.560714954	9.930737338	8.865423978	2.432959407	5.704595348	9.444393753	9.426684082	4.672990994	5.335211682	2.503348735	8.656424863	3.169925001	2.972692654
ARNTL2	6.198690586	6.719731057	6.17132694	3.014355293	2.885574364	5.515699838	2.731183242	6.925999419	5.460414939	7.189824559	3.785550552	5.63197732	5.593353771	6.712870868	4.016139703	5.910492832	4.897240426	6.165710992	2.577730931	6.716990894	8.414473836	4.8899602	6.815063017	2.713695815	6.865423978	5.421896512	5.57198012	5.519793486	4.905447179	4.023255352	6.498570013	4.934044647	6.002927502	2.533563348	6.374865602	6.313245852	5.956753663	4.658782734	4.465321514	4.258518925	6.286511558	6.749534268	2.813524689	7.572131751	5.672142433	4.683134985	4.59275601	7.23935985	2.918386234	6.179710084	4.651912745	3.432959407
FXYD5	9.548243944	9.158862106	9.575917361	6.219362158	6.957682486	8.099610812	4.993221467	9.479982308	8.09011242	9.370251481	7.984703267	10.38262403	7.954777925	9.769341987	5.813268142	8.956521363	8.348728154	9.310385568	4.323370069	9.257859235	8.432959407	6.422569411	10.79116289	6.839203788	9.089053172	8.211888295	8.655709596	7.558420713	9.237209961	8.941047606	11.48984796	10.35093918	9.641871119	6.027905997	8.981852653	9.190318548	8.967514481	8.616548844	7.541483864	8.063395081	9.100925101	9.882031608	3.904002316	9.945882723	7.605109074	8.746850183	7.861707287	9.166916252	2.580145484	9.416164165	8.523169866	5.148934105
CDCA7	9.307428525	5.416501993	6.957682486	4.275752049	5.30487605	8.169423979	6.145881211	8.666401554	4.760753208	9.217230716	5.456477629	7.517275693	7.346070441	7.364572432	8.67030217	8.312429206	4.558267634	8.720073211	6.147713722	7.872213144	9.329347878	8.994070528	7.696967526	5.988002938	9.356231863	3.859969548	7.026800059	7.34251919	7.663913842	5.857980995	6.83541884	5.40053793	8.84862294	5.211790976	7.984703267	9.174925683	10.23122118	5.430285273	7.186857067	4.769242795	8.301496195	7.968666793	3.723558561	9.541096615	7.461888664	7.92243574	4.828326926	8.256916297	3.953265239	6.811214118	7.515699838	3.97819563
MGLL	8.713214653	8.293241719	8.510170751	5.951168129	5.999098034	7.930737338	5.14363831	8.501837185	6.416164165	8.066627409	6.337711092	7.060695932	8.201143732	7.646018611	7.122051448	8.767191303	7.602142091	7.671717965	4.347665656	7.854245054	5.518849829	4.001802243	8.312882955	5.191404729	8.388878339	6.393519168	7.252665432	7.785942819	7.290018847	6.66106548	7.419538892	7.279842694	8.145677455	5.09423607	8.651410526	7.912290583	8.302867361	7.300123725	5.963936452	5.826294245	7.29553937	8.955649908	3.482848283	6.821455119	7.191799501	7.36719631	4.986865972	8.073606041	3.850999395	8.710806434	7.354910512	3.801158656
PDK4	9.254320035	9.980139578	10.15608308	11.33817925	11.40832974	11.15228484	13.40021236	8.428360173	10.27961058	9.38024459	10.78545247	10.30378075	9.845176387	9.443565213	12.52209107	10.39767463	11.55362929	10.54785851	14.26715244	10.10459875	6.66106548	8.281234585	9.967226259	13.03874756	8.052568051	11.14593215	10.027906	9.728600811	10.34983409	11.08746284	10.37612539	10.97441459	8.898450233	12.69675024	10.01262454	10.09803208	7.438791853	9.978710459	10.4655664	10.89935692	9.368942914	9.421854445	13.5222137	6.369815424	10.29806257	9.858913471	10.51766939	8.496654083	12.78912605	8.872213144	10.5574637	12.06608919
AK4	8.205060111	7.883865155	8.891176125	5.324090516	5.579542225	8.255972742	6.11727946	9.453270634	5.500802053	9.450592681	7.709428501	7.521207816	8.613605318	8.653203362	7.452035274	9.03727239	8.087993146	8.007307647	4.277240898	7.526694846	8.730979533	9.415741768	6.000225403	6.407862567	9.105646653	6.578334949	7.814422247	8.991805255	6.997744026	6.936637939	6.910492832	6.704595348	7.539934245	4.09592442	7.727920455	6.609991295	9.908992993	6.588414824	6.202809492	5.906650126	7.658925511	9.066896443	2.851998837	6.584511588	8.901168595	8.385431037	5.030777472	8.254083779	3.513490746	8.309248961	6.726558779	3.275007047
ABHD17C	9.388232597	9.513924942	9.880348808	5.832383717	5.784503983	10.357552	5.246788094	9.688425171	5.542567608	10.08214904	5.17512535	7.124121312	8.198690586	8.828136484	8.648177796	8.365010077	4.808385051	8.928074173	5.13873257	8.270996061	8.754219433	5.030336078	8.747185967	5.56193706	9.161131883	6.535430915	8.452858965	9.257859235	7.687900522	5.781884235	8.274727573	6.222650022	7.34251919	4.966707314	8.493455201	8.38024459	10.25029842	7.936637939	7.462706751	5.473137488	8.387155718	9.434211203	5.83491343	8.093285504	7.169925001	8.351822645	5.050501697	9.216503368	4.298658316	9.350718231	8.28077077	5.469885976
SLC1A2	3.311793718	3.237257771	3.436961338	9.181400762	8.556506055	2.440952198	7.456970381	2.815575429	3.852997588	2.698218478	4.055716264	3.177917792	2.757023247	2.885574364	2.726831217	3.132576843	3.292781749	3.153805336	6.754887502	2.773996325	2.969012308	3.689299161	3.247927513	8.276124405	2.722466024	6.195544459	5.124328135	5.160678213	4.259272487	3.168321116	3.430285273	4.161887682	2.744161096	7.531381461	2.555816155	2.9800253	2.606442228	3.495695163	4.61117238	5.122672719	3.808385051	2.969012308	8.870672955	2.813524689	3.730096466	3.589763487	5.503666755	2.771885579	8.389308673	2.722466024	7.346070441	9.298291731
COL12A1	10.16364968	11.92518352	10.03204573	8.471675214	8.33583694	11.91811785	8.491051376	12.9881521	10.68650053	11.23900176	11.22219114	11.41943355	12.42836017	11.68693817	9.652844973	11.88187871	10.31628153	11.23062093	7.568336182	12.48859333	11.34151882	8.198199455	11.19229281	8.541096615	11.85447883	12.18084157	11.18363538	11.18797059	10.77643303	11.1221809	10.48179943	10.07012094	13.19398729	8.824322351	13.25827158	9.801061628	11.61608931	11.21492619	8.745506266	10.33650656	10.77725532	11.71338651	5.602884409	10.04165915	10.66711154	9.899810054	9.738936682	13.0869655	5.095502518	10.88034881	11.52258153	6.099715999
CTHRC1	11.32811389	12.56248095	10.52747701	10.30035256	10.75905594	11.24495839	7.293701542	13.12282799	12.83308774	12.37991982	12.38720958	12.96866679	13.08181628	13.11195071	7.309248961	12.64970527	12.02271457	12.46301341	6.773468928	13.06541613	11.62479546	11.29174628	12.04780555	9.580635447	12.50233458	12.85291959	12.48255589	13.02392758	11.84352853	12.21249639	12.19260105	11.79644526	13.38127256	10.33203655	12.46964182	11.49034951	11.26795708	12.53915881	9.694009578	12.06844242	12.69609817	12.12412131	4.518535139	11.3586512	12.57624813	11.21735191	12.05934446	13.27277556	3.056583528	11.88302507	12.43801209	5.559491813
ERO1A	9.570424981	10.31967212	10.38801729	7.801546703	7.92243574	9.598238642	7.114783447	11.02375435	8.348285542	11.24019505	6.721099189	8.441284272	10.66799854	10.12928302	8.158357226	10.35314683	7.611024797	9.229780167	6.980710829	10.509775	8.494255587	8.766528909	8.929554316	6.906890596	10.58402294	9.129540618	10.4918531	8.952450058	8.591709333	7.5360529	9.49645436	8.160375687	10.23002044	7.03562391	9.278217121	9.628080947	10.18982456	8.414050945	8.024585638	7.77939106	9.591709333	10.37503943	7.338067798	10.72280753	8.877130729	8.789207575	7.587964989	10.11504365	6.492654371	9.795552678	8.05202456	7.032321287
COL8A1	9.674898433	11.00281502	8.608069968	7.814422247	6.799605422	9.70994538	5.3172317	11.8989792	11.12992693	10.16616308	11.92962828	11.42574042	11.67065625	11.24792751	6.090641752	10.83605036	9.96188374	10.84077792	5.529820947	11.26737193	9.617283788	7.310158318	10.5574637	7.762880293	11.09143539	11.22821744	11.13057056	11.33147682	10.6183855	10.93442804	10.61010206	10.4252159	12.39258576	7.752882366	10.18735207	9.713042771	9.47208155	11.05460432	8.797985691	11.033423	10.28655776	11.22761594	3.666756592	8.972405465	11.03617361	9.815703503	10.38478375	12.12670447	4.000901403	10.67065625	11.39178061	4.593951284
ELAPOR1	7.045486656	6.372429792	6.357727932	11.07748336	10.57364719	7.383704292	10.79441587	3.809414444	7.442943496	6.76420813	7.30103885	8.911991114	3.484138131	6.649615459	9.081350281	4.988230223	8.691045553	7.6574971	11.37883671	2.959770155	2.709290636	9.461070114	5.899900664	10.68299458	5.270155139	9.470658874	7.727239777	6.415488271	7.495055528	7.409390936	6.675251386	7.749534268	2.650764559	10.38154295	6.802193217	5.70016225	8.317412614	7.892391026	8.294620749	8.701826258	7.121015401	2.790772038	11.54061241	3.697106574	7.696272084	6.893604905	7.361943774	2.671293372	11.19229281	6.138937309	9.352043426	10.82813648
ADAMTS2	8.157346935	8.827183896	7.485426827	6.270528942	6.741466986	6.929554316	4.95373085	9.321026129	9.9489512	7.681589817	8.119459934	9.781195762	8.359310317	8.768184325	3.667892125	9.010388235	8.084808388	8.702172685	4.257764969	9.337398903	6.665335917	6.190022175	9.253847485	6.74281467	8.696272084	9.632813486	9.280074769	8.37894506	8.7478573	8.985272714	9.300123725	9.229299509	9.321251673	6.944858446	9.648177796	8.110613806	7.608809243	9.184875343	6.269220206	9.067165427	9.073873777	8.378511623	3.665620164	6.806066226	8.925702781	7.510170751	7.980139578	9.65123112	3.040892431	8.365447589	7.569855608	3.665620164
ITGB6	11.25207404	10.1382718	12.01541505	7.882031608	8.326878855	10.12670447	7.45532722	11.65105169	10.43775207	11.47218312	3.276496666	9.034248736	11.45481335	10.49984589	7.364572432	11.57553925	9.388878339	10.53235593	6.24164954	10.21431912	9.346735328	8.375908263	9.825912799	7.955940451	11.14146856	10.40301202	8.97441459	8.913487841	9.249824549	7.010108453	11.63526466	10.22881869	10.70908381	6.347134114	10.95274125	9.908992993	9.977279923	10.17990909	10.18487534	8.102763097	10.08613623	10.58871464	5.511910749	8.762215916	9.252665432	9.995767151	8.711494907	10.10197567	4.785027362	11.23302043	10.53430288	5.126807703
SGPP2	9.489245876	9.362163012	9.730470137	7.196725061	7.61176256	9.319897877	7.030115331	9.16138386	7.752213368	10.04028972	5.651912745	7.566054038	8.663202279	8.613973587	8.480184324	9.52022579	7.334496768	9.085870755	5.557655155	8.972405465	9.371776644	5.995710629	8.09011242	6.765534746	8.828136484	6.941341105	8.249350524	8.712527	8.989536421	7.038918989	8.964918408	7.574404309	8.771159296	4.61117238	9.657675729	9.163146469	8.921543444	7.109569509	7.819540461	7.194756854	8.407267764	8.977852308	3.198494154	10.07948478	8.232660757	8.177917792	5.901590992	8.364134655	4.272023189	8.15936681	7.021257621	4.477029653
MBOAT2	7.994919089	8.505017556	8.415319248	5.536985376	5.857732233	8.735048241	5.369466484	8.928666412	6.997744026	9.832890014	6.194362891	7.579693063	8.770498721	8.12722055	6.152386258	8.432124273	7.019034669	8.248876343	5.98208091	8.59058705	8.929850162	6.077670274	9.582706527	5.661350569	8.955068644	7.54225805	8.176921112	8.456559766	7.021257621	6.652486495	9.100925101	7.843607046	7.366322214	5.249066034	9.096451624	8.030667136	8.459841417	7.882643049	7.365447589	6.501279899	7.960581211	8.645658432	4.209453366	6.213347282	7.24697806	8.303324127	6.893604905	8.8008999	4.72955277	8.389738879	7.938991439	5.652486495
ADAM12	6.453517579	8.452035274	6.98982022	3.671293372	4.451540833	6.131342539	3.206330648	8.750539513	8.248402006	8.083745237	9.220620167	8.264911693	8.538770938	8.45409362	2.211012193	8.696272084	8.197216693	6.938991439	3.438292852	9.307428525	5.861707287	4.527946099	7.461070114	5.054414388	7.77016832	8.54689446	7.996049728	8.193278936	7.290940402	8.929850162	8.052568051	7.591709333	9.392961339	5.707911254	8.493455201	6.802193217	7.113742166	7.955359305	4.300855871	7.06608919	7.982423227	8.55190048	3.201633861	5.128870759	7.739443098	5.525129251	6.741466986	9.298062568	2.488000771	6.398145117	7.267723052	2.386810946
PRR15	8.098032083	7.495055528	8.353146825	5.160274831	5.621758857	8.036173613	3.408711861	7.429615964	5.377817853	7.602884409	3.736604875	7.089582893	6.494735605	7.152791852	8.700786478	7.487840034	5.111865964	8.584210901	4.111031312	7.936637939	5.61176256	3.845991771	7.069315495	4.796493929	7.740792672	5.747118816	6.149543909	6.206330648	6.344650989	4.614709844	8.197708158	6.74281467	6.360539862	3.994579724	8.707704233	7.517275693	8.30103885	7.569855608	6.22554487	4.528571319	7.322829498	6.914086097	4.534186139	7.643134662	6.104965605	7.63008507	4.913128768	7.698357406	5.346247774	8.514911265	6.831623937	4.280213996
