"","GSM711904","GSM711905","GSM711906","GSM711907","GSM711908","GSM711909","GSM711910","GSM711911","GSM711912","GSM711913","GSM711914","GSM711915","GSM711916","GSM711917","GSM711918","GSM711919","GSM711920","GSM711921","GSM711922","GSM711923","GSM711924","GSM711925","GSM711926","GSM711927","GSM711928","GSM711929","GSM711930","GSM711931","GSM711932","GSM711933","GSM711934","GSM711935","GSM711936","GSM711937","GSM711938","GSM711939","GSM711940","GSM711941","GSM711942","GSM711943","GSM711944","GSM711945","GSM711946","GSM711947","GSM711948","GSM711949","GSM711950","GSM711951","GSM711952","GSM711953","GSM711954","GSM711955","GSM711956","GSM711957","GSM711958","GSM711959","GSM711960","GSM711961","GSM711962","GSM711963","GSM711964","GSM711965","GSM711966","GSM711967","GSM711968","GSM711969","GSM711970","GSM711971","GSM711972","GSM711973","GSM711974","GSM711975","GSM711976","GSM711977","GSM711978","GSM711979","GSM711980","GSM711981","GSM711982","GSM711983","GSM711984","GSM711985","GSM711986","GSM711987","GSM711988","GSM711989","GSM711990","GSM711991","GSM711992","GSM711993"
"SLC6A16",1.93744609291566,2.27935837173688,1.75098802900071,2.11469017910113,1.63223098417934,1.98981840397793,2.16550037056385,2.13295844014564,1.54418365980321,2.03685846906021,1.64332979860422,1.95908758788841,1.66381367519606,2.2262865596504,1.55854194048003,1.92555894967928,1.97977294367504,1.9613751411695,1.85057542203182,2.02496853324356,1.94806253960096,2.13317222220082,2.0747417559387,2.05561909737548,1.76978866225918,2.3106949334192,1.73543985901483,2.01954892017327,1.90750601421266,1.84209786540619,1.91255406523311,2.24790321521723,2.09743550527176,2.23272828561599,2.27647582159858,2.15233595692309,1.93581047808112,1.982495331203,1.73421752989012,1.91641549580236,1.91166474078468,1.88076387724294,1.99409452058728,1.984064307049,1.87410446345207,2.20840176466664,1.90431452912043,1.98709161748261,1.8203873082825,2.2926286387726,1.76825632537493,1.910126295619,1.70442935207648,1.7481949968549,1.6975959177064,2.26548490506862,1.64939472708041,2.12346755565113,1.73364935785454,2.05056786661311,1.65429804747291,1.79979189880804,1.63664549959718,1.96128993276177,1.70676923224102,2.13057509293796,1.82374120946581,1.9661498749676,1.6422394657944,1.90406784803701,1.67440189398677,2.06053857749014,1.79160989192858,2.03731193064197,1.82529718539685,1.94297609390209,1.77744706991179,2.09558015695226,1.63434699030172,1.87566212677341,2.00485011374685,2.04295595389443,1.60665068132024,2.30486729092875,1.89329619090689,2.23715985402233,1.89868820344356,2.04827804273541,1.99560029163981,2.07827849594279
"DHFRP1",1.68361561621069,1.35570417210048,2.18748906086037,1.51522800774204,2.14107959478744,1.73114413183918,1.79314677647032,1.77086286705826,2.2317395935957,1.6849533528939,2.24731993497982,1.48495787507311,1.69501832841371,1.53259125729057,2.0149443921958,1.78964162298541,2.18246348192032,1.80502411826483,1.92814288518444,2.04611034242718,2.19947133495319,1.47993414329338,1.67463239074752,1.8159196672887,1.98153120694097,1.7599696507592,1.42061713897869,2.02202685280529,2.3013681529738,1.97126211475134,1.97424294764473,1.59673482040847,1.60150636292316,1.36913142122318,1.33537463235889,1.36697958365104,1.87796014733735,1.92712276460481,2.31818956036852,1.66637939710477,2.01853803873938,1.58273422144324,1.60664120682869,1.51104797220458,1.96439493535017,1.34763164344327,1.68551411498376,1.76851465088617,2.01373022780552,1.94736692783206,1.82123672114814,1.95046094869722,2.13598789811422,2.53005575570291,1.99622241111512,1.91380279375411,1.78746589854523,1.74169564218567,2.03230894309028,1.67147001820237,2.04896153656757,1.80586199099495,2.15491043858021,2.33038916742668,2.15222236642694,1.96197145915306,1.81069398551538,1.91840913418589,2.10638852410167,1.81808566436258,2.10953106484868,1.82145716004891,2.07922790257338,1.8298779670623,1.94297234174495,1.9557517207217,1.84080158548761,1.83671996370858,1.77411443565977,2.04997223483276,1.39587442997776,1.67874350364665,1.87710029132249,1.7737853893639,1.8367401582363,1.46978701545888,1.63439346109402,1.65892893797826,1.58407256435402,1.87697853512785
"IGKV1-13",1.7654626098075,1.79561735183122,1.74653205660527,1.87768143736898,1.784545860262,2.32406746730604,2.0371889125186,2.40256938713215,2.09342833999214,2.31876512803357,2.08666829157878,2.13677543483233,1.91949645333727,1.64482535523907,1.81710747858615,1.82878185459487,2.31430788811787,2.12771581140639,2.42459966223083,2.14615664378908,2.22768871405268,1.74036634315544,2.21347482433633,2.24311456035443,2.31372763728216,1.87583509670702,1.88607404769307,1.76907772487864,2.15299136165508,2.20134215637936,2.1929989456673,1.6266026718054,2.14789603167286,2.13064427864908,1.96474239813354,1.79582927485084,2.17240430532201,2.29310852680758,2.11273348947451,2.20560208269334,2.17413472906223,2.32752066866482,2.16753456035194,2.03563094725034,2.23735874072087,1.86052187942244,2.16955305877932,1.97389776575611,2.04638279288725,1.77426627787257,2.31894729507826,2.18792606748963,2.40622371674388,2.53598076368474,2.18214880120816,2.09660932662024,2.41056362506226,2.04283691733912,2.13883084818079,1.97074323978062,2.39257845826461,2.23493964196564,2.35865225571904,2.32404441820585,2.38106182842459,2.33048382539752,2.44408393484735,2.35134564172245,2.24056162728722,2.18707726682816,2.40586441689542,2.13553815308709,2.28427721805513,2.30477677694789,1.92940471269081,2.16741894872267,2.09141211259535,2.207717968916,2.29019140690729,2.48385704258811,2.22426259022772,1.83449279295703,2.10206682434216,1.57915600644188,2.11383716204627,1.98506318373664,2.33235562960565,2.16159105312734,2.33802499754931,1.94005396209696
"GALNT5",3.03308464436932,1.51510182369289,2.64054920792996,1.67145190168792,2.2946530943032,1.67836943028359,1.79990377305286,1.79663512908337,2.83447054432979,1.37862259552723,2.76040619578073,1.43916565757114,2.96674975930263,1.48616859389617,2.9699369573863,2.51862577666108,2.68356845856292,1.2250959702838,2.80021863176478,2.26488167570022,2.98621249414827,1.38001457226084,2.75839912616828,2.19262343735448,2.98532372577293,1.95390588060538,2.48610164450334,1.99119438233081,3.04415452465143,2.81370732333991,2.75619495304567,1.47002659312575,1.94668595064628,1.94007276077361,1.67086299109063,1.59884157813329,2.57154576023064,2.24761160457598,2.99192359062317,2.16677970612057,2.46709684927537,1.9996753570921,2.0860466079209,1.55936944202375,2.65862737606343,1.49166328929671,2.88444553621511,2.21006150885743,3.05506720839805,1.65541136717933,2.97407403916709,2.56617706169534,2.71684606907868,2.40313408277177,2.56909244863499,1.89073072874466,2.88870234152221,1.44479956397576,2.90261774423262,1.63722535256567,2.97795393971036,2.34525442674739,2.86007685212604,2.72839728173943,3.02740356378373,1.6296923354983,2.76981616172661,2.43160958898367,2.9544382905508,2.65048196537469,2.94450803446022,2.00149962317357,3.02685847403392,1.56765739332047,2.46507854040287,2.37483083385167,3.1046385876459,2.74843117654426,2.9406929797256,2.41579381421191,1.97462842553246,1.53474891076067,3.15187342540121,1.71636760329418,2.99641405666492,2.19657871865234,2.60288678352312,1.84197714317552,2.97360392886784,1.88847245945537
"RNA5SP119",2.19581687037947,2.87244267616851,2.05021260707607,2.12020261967384,2.29746437271386,2.23034444712379,2.36713059643539,2.21351837288672,1.67300004245506,2.21997078436991,2.19900953431012,2.23412726273496,1.90403315512664,2.1964685588668,2.02659116322102,2.41487699052708,1.92278013810373,2.53855554539306,1.87921171546128,2.09450633868149,1.8597827409015,2.03701315414393,2.0651965967422,2.21517535148016,1.84768829711041,2.68912021051819,2.05778296348806,1.92655361072078,1.98693148584818,1.73666981136405,1.68350333356271,2.15929656558888,2.18708677109241,2.14913252244266,2.4217107366894,2.40040130426606,1.91327049259809,1.72262777212029,2.03308816933219,2.04358248443005,1.86697126152738,1.94459236582304,2.10708187709039,2.54467331507045,1.82976027637626,2.15859878276193,1.64081524846892,1.90664820248006,2.00847254656354,2.34215362504935,2.05685747569246,2.1176917184838,2.09237321669818,1.74733583554288,2.15928364675128,2.05421987363789,2.0111342041842,2.48554790542314,1.87811714332917,2.03872413001994,1.87845070309666,1.88010166901858,1.87404149219817,1.74922102403568,1.99919186447803,1.95136025774765,2.0443731345507,2.1068039060061,1.50850978599967,1.94192510854648,2.30697961690128,2.12315629672714,1.89885456610234,2.10068167992383,1.74278234020002,1.52041721951536,1.86791227426264,1.68251037469638,1.67000637665052,1.96008907053451,1.91270734164233,2.13084852186896,1.66222829086444,2.1606878929982,1.80643130164137,1.85745157816531,2.03302119356486,2.27691050640429,1.57385437543062,1.90445326869636
"SGPP2",2.73265994433503,2.09714218171712,2.74432473527924,2.50618553455081,2.82806080817245,2.07445748274005,2.19634579948231,2.30425402060982,2.56919698162478,2.60022454962507,2.73213024249722,2.352094642216,2.58977786593366,2.3291867576769,2.77935848853828,2.16192636865259,2.73277063613331,2.06802411826626,2.73413730542194,2.49569004667514,2.72457606160744,2.26634279689277,2.65109533024951,2.21208057619395,2.7753434768409,2.16128468716656,2.26566792480072,2.42880970422821,2.6103268216244,2.57484749499201,2.67559013963243,2.08659356781824,2.43084992805459,2.36102717394123,2.34785271268598,2.35014077250771,2.62131109470113,2.5186031177752,2.79399157363902,2.50588838977166,2.45866547533046,2.5079823368816,2.43844456614288,2.2342468491443,2.53037293720048,2.2101269859176,2.63329635101098,2.4503587631858,2.77081002135706,2.37441911295738,2.74041599809216,2.57066693408245,2.76779249383591,2.67091736214091,2.81403354459766,2.39752917971139,2.48994362861572,2.48452486087585,2.62595309439814,2.23567192394217,2.73070950789944,2.59715451073942,2.64016972609943,2.44734644236913,2.67683832445677,2.40392755667961,2.62895552425275,2.31551116457185,2.65933092250271,2.72615329621277,2.63471174578224,2.46394935396903,2.66835289679196,2.5870216798906,2.59183258147031,2.6069727770172,2.69052213689339,2.59292101709697,2.58731217916968,2.41383234569803,2.37231973584113,2.27207993992367,2.82562079675381,2.31156414680395,2.64050987603563,2.46238480728642,2.37389038004576,2.4480948248939,2.52052031073891,2.50304591554094
"MATN3",2.31002886048636,1.81351237605857,1.92641698037124,1.81370116751276,1.97748509220519,1.71406523822237,1.63563367803445,1.70880524381954,2.33785093116094,1.65147194947261,2.77677779042805,1.67503905992358,2.78793389360408,1.62124309774001,2.32957714850592,1.87423039771471,2.16530419119436,1.71828928406048,2.45312244659581,2.31676845815009,2.39692941525378,1.78829314394113,1.98755371594594,1.94674208729539,2.56706349532588,1.74335985437658,1.9973429959307,1.72244853715249,2.65919617880686,2.50591378915337,2.77721138425356,1.65232586784077,2.30409628038226,2.05675691879274,1.89549651892662,1.992619803775,2.494561536677,2.53476135897955,2.03825003810675,1.96977859329368,1.63122537517259,2.41911815647583,2.73892128384233,1.83323419508086,2.4749239979127,1.65397259427875,2.52204570250314,2.28920296351216,2.34235846643631,1.76604808473009,2.33834168743656,2.64387696443374,2.67056164770646,1.5503934164768,2.6656429013977,1.80893277947487,3.00817311636353,1.86289965317264,2.56270645465873,1.82163675203069,2.67180513269155,2.58545293366618,2.40975207388035,2.1210452495155,2.74742821993267,1.71999821803813,2.38639159366424,2.52025376711124,2.59607880974823,2.68798559839947,2.44610798204865,1.67249775778744,2.84725533104335,1.82821723476551,2.13404675421809,2.56100101987365,2.72911113921212,1.72976157362263,2.43287658351676,2.53157359910395,1.98319975700653,1.75583189108331,2.52872883156749,1.74589989446503,2.75536191052293,2.01833150399491,2.63917658484169,2.12505922405156,2.39842699096142,1.95133414464118
"IGKV2-40",0.919858711023454,1.16707527056817,0.919546030814079,1.38265065404889,1.03705885338122,1.24342536189527,1.22722353475689,1.04718238235009,1.02659470408527,1.36434830692009,0.890220980317935,0.902706489255585,0.987619198242368,0.906921372774436,0.952467764317867,0.765967489966948,1.93841753884007,1.05704816780461,1.06046940537958,1.03191035251771,1.42652777093764,1.17296748059609,0.903917506066401,1.40986338382977,0.945607703181372,0.744557243993599,1.04445707195037,1.36047665347458,0.864754689747325,1.46405656009342,1.02490826947839,0.826509845426067,1.09161860092675,1.26310653878253,0.889411238565955,0.863906742492215,0.926690228131979,0.853596506202512,1.10153578538065,1.02745841530729,0.812153169457808,1.023837281628,1.16189413016155,1.36322715746913,1.10913318746071,0.974507286437257,0.997935469600228,0.841554535798511,0.848165211158809,1.03539165232243,1.32121811425768,1.20130137574196,1.33293130138665,1.52540241319763,1.28075444114255,1.23902525135866,1.43979332564321,0.973559848172391,0.780200895285792,1.08944391316392,1.56200058078296,1.28465626368531,1.13324786057154,2.20403739507628,0.887813780899711,1.65408261484046,1.71767532648068,1.60223831665883,0.970654902048027,1.0095334993773,1.62983219386948,0.798000730039403,1.72603773452201,0.995795637111772,0.95534256476828,0.850295371746947,1.20332020115859,1.14062816273681,0.924616806265399,1.56319718760788,0.991571730149845,1.05126071927603,0.896411363945696,1.0145838206254,0.928048108836801,0.839774201355863,1.27205305821439,1.11990061281823,1.46497663624563,0.768671317596568
"AJ239322.1",1.4587337100733,1.73496318715399,1.46717512261402,1.48285344475884,1.4713903860845,1.3102877637937,1.51388989494909,1.47656314722924,1.23406593252585,1.60874774944523,1.31872175153716,1.15194971274099,1.25549469043399,1.20420959380553,1.11252666534504,1.21998317104854,1.20798653009602,1.23461781057129,1.06406886475616,1.17586946537872,1.24912369498235,1.53111941210593,1.42554524085312,1.19445272391848,1.37409911355456,1.167223030088,1.51778464167681,1.3178655217738,1.2386890464381,1.20313223112859,1.21911584660782,1.48584411788043,1.35893070284788,1.49169407051203,1.62491503287223,1.43189569555218,1.11972137006552,1.29304082221709,1.36075193996716,1.42598021376163,1.33917730083097,1.24689447775742,1.61351279403596,1.13125362850093,0.927350363303383,1.52801613701943,1.18970439516561,1.25557928613244,1.07900597496545,1.67263805308784,1.2131108314726,1.23084857640888,1.18201210032331,1.39338324931395,1.03435659664664,1.42370186366957,1.17316581953426,1.1242884272528,1.63570796430256,1.29289951544487,1.41252141039046,1.11059042154227,0.99944445546007,1.25406185283445,1.42524981410355,1.44402030618674,1.06225989447013,1.25052506194434,1.34691151643807,1.31389013104189,1.19451576141432,1.21821699626872,1.25715548407473,1.14410512070716,0.885480654478294,1.35519109157099,1.0947968212215,1.12475823225079,1.20269353912654,1.11153883802885,0.870897308665029,1.11276684542843,1.37973184903481,1.43222718734311,1.21545495377845,1.4010242107214,0.978312798124897,1.21367078246194,0.931191360290681,1.31865813031657
"TTN",1.91105493011747,2.72223867279405,1.70041752266204,2.3659248500568,1.47191577897206,2.64877603771014,2.14508069180558,2.47249816922737,1.51085054904584,2.1097516890444,1.70868607720424,2.08177932334355,1.65937659547591,2.47240198704507,1.57248711247019,2.23919943582218,2.12720403886236,2.60466678704016,1.79871414703216,2.28847964308323,2.13986891499226,2.64359763565626,2.35793198156092,2.46687766133194,1.97351943968502,2.62761384148664,1.56612346857834,2.56810022367092,2.12489385171407,2.05284363085683,2.13060803892848,2.59586643693617,2.50232550924306,2.51685479326428,2.6143423517201,2.62093355383151,2.09670377098686,2.20227352322972,1.92127255200992,2.33250458164642,2.45016341734317,2.3979453080507,2.24515791947318,2.35366768996426,2.2756507512478,2.65926926169521,2.3170290501182,2.69540592870125,1.5494030299298,2.74375837672174,2.03356396027334,1.95358559537044,1.69082380891475,1.88666329543945,1.86854454302883,2.53732091950453,2.00713090167252,2.7075689633722,1.91991208867731,2.8150609671807,1.75428465029745,2.15530560698109,1.72307357716423,2.05991936907805,1.70343297745467,2.69553065147426,1.91192929542348,1.96381441190087,1.61439418324088,2.12020593807933,1.75529781040069,2.67705715337153,1.96216400610198,2.12770260665478,2.25668763567551,2.31798993805608,1.94458861786714,2.59232786169088,1.56916537942664,1.97917296246521,2.58373087538469,2.70066165415274,1.49279150464054,2.66879083382247,2.08763595426867,2.53989331267379,2.03498335170015,2.49168124508546,2.47535990291054,2.53015566291025
"CCDC141",1.72634733181597,2.53447004250434,1.50705883666034,2.22521013672117,1.40468517591904,2.4861479944139,2.01627522759127,2.32877328750612,1.31073564406214,1.91039497035343,1.58666387725455,1.89000301762816,1.46599535405478,2.28518024870397,1.38554147851952,2.10279584422429,1.93376146033326,2.44236232093952,1.66500612062622,2.07755064990374,2.0338881131092,2.4329326904539,2.11713979742141,2.315540146806,1.80738789756739,2.30882391263299,1.31836312253881,2.45588084590591,1.89959716074104,1.88127306142925,1.91772962063655,2.2432455926971,2.24539221830291,2.30513879880349,2.44260384214036,2.33450820979271,1.93854927376605,1.99369609710536,1.61333833769006,2.11447030889054,2.26598590387242,2.21736101827533,2.08699431361316,2.14788301034251,2.12834289793202,2.36677541160739,2.10481971401922,2.53209000068867,1.27073823010708,2.48831704897958,1.81175460937505,1.76118738807656,1.50497117251421,1.71884600537197,1.65603866273212,2.35804173404845,1.8884919424071,2.4674073085346,1.70171316664496,2.35241108404904,1.50098556442937,1.92874551707545,1.59124855448233,1.87945876202024,1.50316043463788,2.50290848062424,1.60436078277836,1.77877208480297,1.35413052278391,1.92056008836309,1.53559514506223,2.44700517801724,1.82536639141144,1.906809802424,2.13711328754547,2.07872595604427,1.73765215361748,2.391041791371,1.45192585197731,1.76045516576213,2.32182998828892,2.52217128069768,1.35698325955411,2.47952548664479,1.99526018270914,2.31432529203779,1.86602171917037,2.27002353684461,2.19570350319519,2.25644610616007
"CST1",2.95944560504262,2.3730746382322,2.59262446987796,2.33778244026712,2.98792838004769,2.29034772547632,2.30154960343318,2.1145669226556,2.66546781470226,2.0805007659916,3.09935748971029,2.28217288914767,3.17584072983641,2.08340060855164,2.77816861781881,2.16333770822547,3.07197198902749,2.08902689293287,2.63355443287266,2.27985754744687,3.00192291245341,2.18214244331468,2.65458447721343,2.16821198673726,2.91301001471794,2.04264083571725,3.11685544242174,2.05681933424521,2.59762413299153,2.73806955473299,2.90469025127763,2.26809598830393,2.84388940270248,2.47117445135592,2.03690065754607,2.0025045074722,2.51164766917971,2.41513938601827,2.64951659370502,2.60932946511481,2.03129637816249,2.36277003908932,2.55203025136671,2.21356192012262,3.09075352205353,2.07877376800043,3.24149243080068,2.83434311376358,2.9151001728642,2.1492756266235,2.93651545193835,3.10391721075207,3.38084025031927,2.05623668498427,2.94388007932201,2.27479837816833,2.59765273448417,2.25237629685294,2.50016467949217,2.15912861167602,2.99810341329668,2.84845969697857,3.24983971484439,2.95850306846804,2.84284812875617,2.29381776216242,3.13444274939475,3.00953887384093,3.06870348157738,2.94706950755407,2.87235993057461,2.33311741476087,3.03454148248908,2.53640358175524,2.63434931387689,2.67017638028493,3.03576993122902,2.17877518370582,3.04760469397836,3.13820502757703,2.32922982067243,2.12750121921584,3.11282354878023,2.18625015606414,3.11750887645995,2.19896554558606,2.95901337632577,2.50954130442509,3.08688734575406,2.57498066635777
"FER1L4",2.52661472836506,1.93548614982589,2.15053043246059,1.94298735031497,2.94952372757512,2.013140632494,2.01525491131908,2.02869644320233,2.42018054584748,2.0000937721301,2.37449145081188,2.06322334990862,2.34186907486473,1.8160139087259,2.51140478398523,1.98912083729108,2.24909941689419,1.86111768316131,2.26003469160147,1.84199324005661,2.07669590183038,1.98176134058735,2.01515141237056,2.16448702623768,2.32024204223306,1.92735415631084,2.43816774160304,1.68519562885863,2.25655479944598,2.09473940489216,2.51470048504955,1.80966550483609,1.92035809615535,1.79732431726998,1.77492829187374,1.81930848663833,2.12696294760395,1.86408905358371,2.40426826204099,1.97443019262577,2.08414592446082,1.89227055341881,1.91706888771089,1.97574389536753,2.04324650188541,1.87658570315829,2.27922166254802,1.6912170051437,2.48308312128648,1.82557805979148,2.39373468953332,2.16560648926827,2.40743705319395,2.02303174385892,2.00681862885206,1.95677038678096,2.32845161765043,1.99951300823922,2.3499823110853,1.78777512658165,2.31977109681721,1.92838169396955,2.34956060573227,2.16823766489226,2.35867475849315,1.82368822786728,2.47475011810446,2.09994486001064,2.42116404145573,2.14823129045889,2.53421353571464,1.81637033153148,2.45888591440944,1.9157962198554,2.0710658619144,1.8019739520018,2.45982502727698,2.21345927096404,2.13847373774204,2.23584038811824,1.94905675678348,1.79249307176098,2.58717774049367,1.75715982655498,2.40292132485856,1.87629100896983,2.08564899760429,1.94230054835646,2.34596403034287,1.85926989008855
"BCAS1",2.71863780798261,1.77335920506065,2.08453714626776,1.85230652595607,2.59808407156827,1.75790652006953,1.87489137230117,1.89883135385971,2.58873022409901,1.66573384713968,2.6629141378424,1.79025073883523,2.27812454808669,1.81892416590761,2.63701895162359,1.92629172451609,2.27861820417706,1.6231411188899,2.6763937965379,1.97868986945637,2.61205048028154,1.88204432896446,2.44189774341796,1.88473466285462,2.67818010318333,1.99005811464939,1.89405329613558,1.78266017584117,2.43780566011603,2.263103533315,2.52892882290952,1.96426184233216,2.1175986381673,2.17213864067894,1.95078192829325,1.82598502710323,2.05393847621741,1.83567754227417,2.36250635894657,1.81204634972088,2.11520973916072,2.12755074332373,1.85145522632736,1.7019127343703,2.54157431037675,1.89651599144619,2.73997120166499,2.12646742812414,2.32238968345021,1.786282698439,2.50059812415147,2.38173466331642,2.76700851254954,2.53565734858625,2.19053584955525,2.11270346845658,2.6054848517639,1.86979246037666,2.087062225598,1.93108921763382,2.61190888735561,2.19248141294065,2.32355165561016,1.81216138603306,2.87305720919361,1.81555493588974,2.52253790647873,1.97991558541752,2.4789847439439,2.41935011532655,2.57680992264346,2.01981931764655,2.84086401074589,1.745934304975,2.37380409470687,1.94310741325454,2.81538278342453,2.60872173228951,2.23463313750385,2.00054451460727,2.15815280031247,1.8565515216033,2.89850247362712,1.99574137713382,2.70593368046715,2.20664947481492,2.16929007593046,1.8639780843587,2.3689191747631,1.73166116377168
"TFF1",3.34942189716765,2.368480619356,2.47432441340642,2.48473107432163,3.20847980293572,2.27086976685415,2.53303750342414,2.59935826477363,2.83025735270259,2.06352365069879,3.3287503134662,2.29519991603335,2.75542387126734,2.09982033728642,3.34256896755865,2.74222831273708,2.8707710831047,2.18437551867214,2.59886301121173,2.31818956036852,2.56869855863983,2.24753869270489,2.98185447948484,2.58091005491542,2.8445001480656,2.57575281796116,2.12095901867413,1.76414229821109,2.99408727750598,2.8316644685089,3.10655770616767,2.03241121849117,2.27080997891037,2.61238552818744,2.52671737769638,2.32428065402756,1.83066503032614,2.03316924110121,2.13478279127955,2.14544269249591,2.64465233772067,2.39672395913736,2.30071239978806,2.18392791002407,3.10937393310856,2.39603067126505,3.22896641490471,2.60510077479291,2.80519957524782,2.38414653597847,2.63542008370421,2.84832548300559,2.90614982200603,2.44339712723915,3.18989570373053,2.45986960682214,2.62914442629573,2.18235859597588,2.65015565008512,1.92727829426691,3.29962858283545,2.81006875663988,3.04698165373313,2.58028299228027,3.30664430205373,2.35689032444643,3.1856303044745,2.73751587736446,2.427008054401,2.58857672982899,3.1634375452582,2.6447469232018,3.19762481730657,2.22847394137311,2.96721103911572,2.58231272340622,3.14086371012603,3.23967298900713,2.32928149457042,2.3934848462994,2.7769525065283,1.98235659543065,3.13031479315998,2.59138022055131,3.19212313369137,2.58364423715177,2.76891475237469,2.38043855324278,2.74305388685391,2.20289723414569
"KDELR3",2.48229587546536,2.18206614640738,2.50943742564929,2.06742532539675,2.50486696414025,2.2364558808515,2.1858284957096,2.01952401259376,2.43178339880388,1.95158406498821,2.54830344669934,2.07507733171435,2.48342885744049,2.14339994966546,2.59104983566216,2.48124468444591,2.53014567250085,2.22562969790074,2.51063031441544,2.58425059554993,2.4057990800353,2.20260578471626,2.34335949475795,2.32454277289492,2.38085686985768,2.32438723557603,2.5270903588996,2.35590991687522,2.38532334875994,2.30603178681365,2.25393482388127,2.25084639580221,2.2680810127853,2.29388543030237,2.12617994882319,2.17562998503572,2.48545516554451,2.47312709461431,2.32906904559702,2.3009027160093,2.3450102424047,2.27655324080716,2.25463334475165,1.95366381111749,2.4165479313834,2.32552745337009,2.36247549960966,2.29425019516722,2.57043378537728,2.22670272568591,2.38667577368295,2.40048054852622,2.49217109538719,2.2229127282122,2.69713994406116,2.2907900447408,2.32888528071194,2.28900519354087,2.53545331099821,2.55207945072903,2.49365501876497,2.1823522390069,2.52404611853323,2.4988584588932,2.60169651648096,2.33965050533314,2.3628597915478,2.48567154932187,2.5436295059377,2.16852651264756,2.3951533079643,2.38885630225166,2.64661429289275,2.04659233515825,2.48227780248475,2.47251636513515,2.4594132569472,2.35117317521682,2.60453395595297,2.59556810771663,2.27230094832277,2.36062553942652,2.41321765453087,2.28658548326394,2.54501449170048,2.24720750491138,2.43133679904698,2.32225410712861,2.33620053765151,2.24648409657392
"ECT2",2.50706391245284,1.71433345068402,2.65115963805288,1.83906064548797,2.84642110418661,1.99153545099425,2.15375994720646,2.26555391523535,2.78941209483058,1.89676009277653,2.65743879123442,1.71095296826436,2.35782784968741,2.11525635719741,2.70829319901823,2.19948389889143,2.83013360685325,2.10724595536262,2.61631064159654,2.22988627444514,2.4966285196642,1.89352918868259,2.4593686632983,2.09677797293782,2.5676452257329,1.84633685254381,2.10813634051963,2.30444971136495,2.75530635724821,2.55861050893763,2.43136622005102,1.79373360923674,2.11676064496575,2.02631849057302,1.88265087412728,1.90014999078809,2.53001828871639,2.28246945927594,2.52767592005342,2.2799407266093,2.52112111055239,1.92222068771491,2.09552952310425,1.94609451188991,2.34296997253932,1.7035658671696,2.34212801783086,2.0834142250803,2.75361523237796,2.13335637826417,2.50075617156657,2.37600415003444,2.5301007148024,2.41674247829441,2.78399717084285,2.14474143754639,2.35540818637226,1.86086350366069,2.63555242304867,2.16567723073498,2.58357684826225,2.04593916133359,2.47175454011877,2.69868966683057,2.61707039861441,2.09976985203891,2.60031971404871,2.2532087295036,2.66993383566896,2.39127280827163,2.6384121645366,2.16843344579685,2.54383981259997,1.91589180447868,2.46325101183823,2.44694167806769,2.41968719833412,2.35530387216844,2.65819091348775,2.30467457691804,1.91928286934297,2.08835533876665,2.54249827254543,1.95205394721174,2.60999365834758,1.98349529441451,2.19657557134662,2.05183146343184,2.35051704864488,2.26342808763665
"ITIH4",2.32710672065575,2.224293464742,2.0557093232912,2.60306013370827,1.95441595562053,2.17746817517836,2.18220919979881,2.03756496351574,1.89860694959096,2.09115142118458,1.96377742797059,2.14959430765552,2.03432489955162,2.90471144294559,1.83993943797674,2.08806016305388,1.86968982437648,1.99735022268507,1.94303237508823,2.68520684435313,1.85893186546757,2.51824304549747,2.91952696275539,2.09166598752181,2.09622136525808,2.48214353896907,1.97046348506947,2.84940084714147,2.27732125249676,2.29004982075563,2.12625265014991,2.03649981711059,2.67914000564512,2.28383882236418,2.77090725595138,2.50566739628044,2.31002886048636,2.22129555624382,1.99623687581841,2.66774228602098,2.08278092050386,2.62336590412342,2.44878732783067,2.2196734721733,2.04602300767238,2.43164970080079,2.1626160997512,2.68659689039094,2.09976985203891,2.75139087758115,2.30283373728941,2.0394191831334,1.97657626634581,1.72278950163721,2.36070138107983,2.52226671281552,2.04713351186761,2.26850625704385,2.1438146058707,2.42946599645889,1.99786322973917,2.02005053844284,2.14800996330046,2.22350286905041,1.91698484217884,2.54761516446574,2.19673922214024,2.0812305348555,2.02596429330798,2.15404522497203,2.08803301742734,2.43563659418725,2.08656639458208,2.0503310366422,2.50120727619809,2.40121266888542,2.0017374009503,2.21341572062957,1.89203735226619,2.1000626418855,2.28802775283724,2.60959659737386,1.80398332296304,2.32071283396626,2.17968620128849,2.77386132978583,2.06283666373266,2.77251279270656,2.57126177828228,2.68121535658879
